Date,Time,Latitude,Longitude,Type,Depth,Magnitude,NormalizedLat,NormalizedLong,NormalizedDepth,NormalizedMag,,,,Latitude_max_min,Longitude_max_min,Depth_max_min,Magnitude_max_min
31680.00,0.8376,3.677,126.777,Earthquake,45.4,6,0.495183493,0.852161836,0.066324347,0.138888889,,,,,,,
31686.00,0.5417,-5.579,128.617,Earthquake,342.5,5.6,0.438427814,0.857273018,0.490087006,0.027777778,,,,,,,
31687.00,0.8441,2.892,127.258,Earthquake,45.8,5.5,0.490370052,0.853497965,0.066894879,0,,,,,,,
31689.00,0.0834,2.982,128.036,Earthquake,106.4,5.9,0.490921912,0.855659106,0.153330481,0.111111111,,,,,,,
31690.00,0.3067,-23.801,-112.034,Earthquake,10,5.5,0.326694668,0.188788733,0.015832264,0,,,,,,,
31690.00,0.5526,-23.716,-111.993,Earthquake,10,5.5,0.327215869,0.188902624,0.015832264,0,,,,,,,
31690.00,0.9148,43.493,-127.252,Earthquake,10,5.6,0.739326118,0.146515924,0.015832264,0.027777778,,,,,,,
31692.00,0.5859,-16.599,167.314,Earthquake,10,5.6,0.370855689,0.964766177,0.015832264,0.027777778,,,,,,,
31695.00,0.7420,-7.498,107.233,Earthquake,81.7,5.6,0.426660944,0.797872193,0.118100128,0.027777778,,,,,,,
31695.00,0.7426,13.827,-89.118,Earthquake,7,5.7,0.557420977,0.252445173,0.011553273,0.055555556,,,,,,,
31696.00,0.3751,37.931,28.574,Earthquake,5,5.7,0.705221204,0.579371936,0.008700613,0.055555556,,,,,,,
31698.00,0.6748,36.067,70.848,Earthquake,116.7,5.5,0.693791581,0.696801344,0.16802168,0,,,,,,,
31698.00,0.8874,37.102,141.011,Earthquake,65,5.6,0.700137965,0.891701274,0.094280416,0.027777778,,,,,,,
31699.00,0.5467,-43.142,41.776,Earthquake,10,6.2,0.208100071,0.616044667,0.015832264,0.194444444,,,,,,,
31699.00,0.7036,-5.03,153.616,Earthquake,40.9,6.8,0.441794156,0.926715649,0.059905862,0.361111111,,,,,,,
31699.00,0.8875,-31.846,-178.654,Earthquake,63.3,5.6,0.277364564,0.003730607,0.091855655,0.027777778,,,,,,,
31700.00,0.9188,-9.94,162.978,Earthquake,10.1,5.6,0.411687157,0.952721566,0.015974897,0.027777778,,,,,,,
31700.00,0.9613,-56.372,-25.64,Earthquake,33,5.5,0.12697673,0.4287754,0.048637855,0,,,,,,,
31702.00,0.3145,-5.272,131.432,Earthquake,67,6.4,0.440310268,0.865092571,0.097133077,0.25,,,,,,,
31703.00,0.0437,51.73,-175.285,Earthquake,33,5.6,0.789833522,0.013089071,0.048637855,0.027777778,,,,,,,
31703.00,0.4075,12.133,142.88,Earthquake,52.4,5.5,0.547033755,0.896893012,0.076308658,0,,,,,,,
31703.00,0.9233,-5.631,109.997,Earthquake,643.1,5.7,0.438108962,0.805550077,0.91884182,0.055555556,,,,,,,
31705.00,0.2711,2.771,126.912,Earthquake,42,5.5,0.489628108,0.852536841,0.061474825,0,,,,,,,
31705.00,0.2821,-28.117,-176.367,Earthquake,29.1,7.7,0.300229941,0.010083473,0.043075168,0.611111111,,,,,,,
31705.00,0.5012,-27.681,-176.158,Earthquake,33,5.7,0.302903394,0.010664037,0.048637855,0.055555556,,,,,,,
31705.00,0.5228,-27.915,-176.389,Earthquake,33,5.7,0.301468559,0.010022361,0.048637855,0.055555556,,,,,,,
31705.00,0.6121,-27.932,-176.134,Earthquake,33,6.1,0.301364319,0.010730705,0.048637855,0.166666667,,,,,,,
31705.00,0.6617,-27.174,-176.326,Earthquake,33,5.5,0.306012202,0.010197364,0.048637855,0,,,,,,,
31705.00,0.7612,-27.972,-176.28,Earthquake,33,5.9,0.301119048,0.010325143,0.048637855,0.111111111,,,,,,,
31705.00,0.8189,-27.792,-176.624,Earthquake,33,5.8,0.302222767,0.009369575,0.048637855,0.083333333,,,,,,,
31705.00,0.8911,-28.153,-176.732,Earthquake,33,5.5,0.300009198,0.00906957,0.048637855,0,,,,,,,
31705.00,0.8933,-27.945,-176.641,Earthquake,33,5.8,0.301284606,0.009322352,0.048637855,0.083333333,,,,,,,
31705.00,0.9523,-28.211,-176.276,Earthquake,33,5.6,0.299653555,0.010336255,0.048637855,0.027777778,,,,,,,
31706.00,0.0303,-27.789,-176.386,Earthquake,33,5.6,0.302241163,0.010030695,0.048637855,0.027777778,,,,,,,
31706.00,0.2853,-27.262,-176.51,Earthquake,33,5.7,0.305472606,0.009686246,0.048637855,0.055555556,,,,,,,
31706.00,0.4502,-27.726,-176.572,Earthquake,33,5.5,0.302627464,0.009514021,0.048637855,0,,,,,,,
31706.00,0.4604,-27.802,-176.467,Earthquake,33,5.9,0.30216145,0.009805692,0.048637855,0.111111111,,,,,,,
31706.00,0.5206,-27.644,-176.613,Earthquake,33,5.9,0.303130269,0.009400131,0.048637855,0.111111111,,,,,,,
31706.00,0.8817,13.326,-90.118,Earthquake,44.7,5.7,0.554348959,0.249667356,0.065325916,0.055555556,,,,,,,
31707.00,0.3746,-10.569,166.04,Earthquake,165.1,6,0.407830273,0.961227239,0.237056055,0.138888889,,,,,,,
31707.00,0.8200,-28.324,-176.309,Earthquake,33,5.6,0.298960665,0.010244587,0.048637855,0.027777778,,,,,,,
31708.00,0.0964,-15.57,167.561,Earthquake,159.6,6.2,0.377165282,0.965452298,0.229211239,0.194444444,,,,,,,
31708.00,0.1627,-6.097,146.306,Earthquake,126.9,6,0.435251556,0.906409811,0.182570247,0.138888889,,,,,,,
31708.00,0.6588,-11.037,165.204,Earthquake,18.8,6.7,0.404960603,0.958904985,0.028383968,0.333333333,,,,,,,
31708.00,0.6832,-11.086,165.537,Earthquake,23.6,6.5,0.404660147,0.959829998,0.035230352,0.277777778,,,,,,,
31708.00,0.7313,-11.228,165.233,Earthquake,35.7,5.8,0.403789435,0.958985541,0.052488946,0.083333333,,,,,,,
31708.00,0.7812,-11.116,165.179,Earthquake,38.1,5.8,0.404476193,0.958835539,0.055912138,0.083333333,,,,,,,
31709.00,0.1131,-25.319,-70.176,Earthquake,50.5,5.5,0.317386639,0.30506257,0.073598631,0,,,,,,,
31709.00,0.1242,-5.629,153.875,Earthquake,52,6.4,0.438121225,0.927435103,0.075738126,0.25,,,,,,,
31709.00,0.2275,-10.991,164.987,Earthquake,47.3,6,0.405242665,0.958302199,0.069034375,0.138888889,,,,,,,
31709.00,0.2453,-10.884,165.215,Earthquake,33,6.3,0.405898764,0.958935541,0.048637855,0.222222222,,,,,,,
31710.00,0.8660,-17.663,168.135,Earthquake,30.6,6.4,0.364331484,0.967046765,0.045214663,0.25,,,,,,,
31711.00,0.0412,-5.68,154.051,Earthquake,49.1,5.6,0.437808505,0.927923999,0.071601769,0.027777778,,,,,,,
31711.00,0.1968,53.758,-170.049,Earthquake,213.6,5.7,0.802268756,0.027633717,0.306233062,0.055555556,,,,,,,
31713.00,0.6329,-30.481,60.182,Earthquake,10,5.9,0.285734433,0.667173155,0.015832264,0.111111111,,,,,,,
31713.00,0.7210,-30.497,60.061,Earthquake,10,5.5,0.285636325,0.666837039,0.015832264,0,,,,,,,
31714.00,0.6451,9.271,126.784,Earthquake,33,5.6,0.529484625,0.85218128,0.048637855,0.027777778,,,,,,,
31714.00,0.8414,5.722,125.331,Earthquake,71.6,5.6,0.507722967,0.848145113,0.103694195,0.027777778,,,,,,,
31715.00,0.0617,-21.702,-176.616,Earthquake,188.1,7.2,0.339565257,0.009391797,0.269861646,0.472222222,,,,,,,
31717.00,0.7892,-7.662,127.822,Earthquake,118.1,5.7,0.425655333,0.855064654,0.170018542,0.055555556,,,,,,,
31719.00,0.0877,-27.544,-176.232,Earthquake,33,5.7,0.303743447,0.010458479,0.048637855,0.055555556,,,,,,,
31720.00,0.6800,50.881,89.269,Earthquake,10,5.6,0.784627648,0.7479715,0.015832264,0.027777778,,,,,,,
31722.00,0.0116,-18.016,-178.404,Earthquake,588.5,5.7,0.362166968,0.004425061,0.840964199,0.055555556,,,,,,,
31722.00,0.1169,9.007,126.24,Earthquake,62.2,5.8,0.527865837,0.850670148,0.090286692,0.083333333,,,,,,,
31722.00,0.7688,51.469,-176.684,Earthquake,33,5.9,0.78823313,0.009202906,0.048637855,0.111111111,,,,,,,
31723.00,0.8257,-28.591,-176.407,Earthquake,33,6.2,0.297323482,0.009972361,0.048637855,0.194444444,,,,,,,
31724.00,0.1824,-28.227,-176.615,Earthquake,33,5.5,0.299555447,0.009394575,0.048637855,0,,,,,,,
31726.00,0.8603,-28.344,-176.488,Earthquake,33,5.6,0.298838029,0.009747358,0.048637855,0.027777778,,,,,,,
31726.00,0.9116,-7.374,155.898,Earthquake,51.4,5.9,0.427421283,0.933054626,0.074882328,0.111111111,,,,,,,
31727.00,0.0018,2.414,126.811,Earthquake,79,6,0.487439066,0.852256281,0.114249037,0.138888889,,,,,,,
31727.00,0.7897,-48.678,31.154,Earthquake,10,6,0.174154582,0.586538702,0.015832264,0.138888889,,,,,,,
31728.00,0.8712,-28.207,-176.63,Earthquake,32.5,5.6,0.299678082,0.009352908,0.04792469,0.027777778,,,,,,,
31730.00,0.2732,-58.731,-25.266,Earthquake,18,5.8,0.11251188,0.429814303,0.027242904,0.083333333,,,,,,,
31730.00,0.5414,-27.255,-176.505,Earthquake,44,5.5,0.305515529,0.009700135,0.064327485,0,,,,,,,
31730.00,0.8890,23.901,121.574,Earthquake,33.8,7.4,0.619192446,0.837708857,0.049778919,0.527777778,,,,,,,
31730.00,0.9047,51.426,-173.821,Earthquake,33,5.5,0.787969464,0.017155794,0.048637855,0,,,,,,,
31730.00,0.9615,23.866,121.711,Earthquake,33,6.3,0.618977834,0.838089418,0.048637855,0.222222222,,,,,,,
31731.00,0.3084,23.877,121.677,Earthquake,28,5.8,0.619045283,0.837994972,0.041506205,0.083333333,,,,,,,
31735.00,0.2038,-27.221,-176.449,Earthquake,33,5.5,0.305724009,0.009855692,0.048637855,0,,,,,,,
31735.00,0.3904,-23.961,-179.822,Earthquake,518.1,5.5,0.325713585,0.000486118,0.740550563,0,,,,,,,
31735.00,0.5901,-27.135,-176.507,Earthquake,33,5.5,0.306251341,0.009694579,0.048637855,0,,,,,,,
31735.00,0.7166,-18.889,168.087,Earthquake,47.8,5.5,0.356813931,0.966913429,0.06974754,0,,,,,,,
31736.00,0.5517,-16.265,167.549,Earthquake,60.2,5.6,0.372903701,0.965418964,0.087434032,0.027777778,,,,,,,
31736.00,0.8292,-55.892,-27.338,Earthquake,89.5,5.6,0.12991998,0.424058667,0.129225503,0.027777778,,,,,,,
31738.00,0.0290,34.438,139.52,Earthquake,9,6,0.683802925,0.887559549,0.014405934,0.138888889,,,,,,,
31738.00,0.7143,-15.268,167.354,Earthquake,158.4,5.8,0.379017077,0.96487729,0.227499643,0.083333333,,,,,,,
31739.00,0.0690,-3.342,-77.411,Earthquake,105.7,6.8,0.452144587,0.284965069,0.15233205,0.361111111,,,,,,,
31741.00,0.5831,44.12,16.339,Earthquake,30.2,5.6,0.743170739,0.545385353,0.044644131,0.027777778,,,,,,,
31744.00,0.9372,36.345,141.174,Earthquake,41.4,5.8,0.695496214,0.892154058,0.060619027,0.083333333,,,,,,,
31745.00,0.7043,-16.252,-173.93,Earthquake,105.6,5.7,0.372983414,0.016853012,0.152189417,0.055555556,,,,,,,
31746.00,0.8441,38.853,141.948,Earthquake,36.9,6,0.710874697,0.894304088,0.054200542,0.138888889,,,,,,,
31747.00,0.5209,-27.305,-176.402,Earthquake,33,6.1,0.30520894,0.00998625,0.048637855,0.166666667,,,,,,,
31747.00,0.5374,-27.15,-176.379,Earthquake,33,6,0.306159365,0.01005014,0.048637855,0.138888889,,,,,,,
31747.00,0.7855,-56.822,147.258,Earthquake,10,5.9,0.124217433,0.909054292,0.015832264,0.111111111,,,,,,,
31749.00,0.3457,-15.722,-174.631,Earthquake,33,5.5,0.376233253,0.014905763,0.048637855,0,,,,,,,
31749.00,0.7083,-24.082,-179.92,Earthquake,527.3,5.6,0.324971641,0.000213892,0.7536728,0.027777778,,,,,,,
31749.00,0.9513,-27.352,-176.266,Earthquake,44.4,5.5,0.304920747,0.010364033,0.064898017,0,,,,,,,
31751.00,0.0733,-36.474,-97.628,Earthquake,10,5.8,0.248986725,0.228805956,0.015832264,0.083333333,,,,,,,
31751.00,0.2893,-51.257,139.199,Earthquake,10,6,0.158340743,0.88666787,0.015832264,0.138888889,,,,,,,
31751.00,0.3763,-27.042,-176.372,Earthquake,33,5.5,0.306821596,0.010069584,0.048637855,0,,,,,,,
31751.00,0.9382,-21.715,-173.648,Earthquake,33.5,5.7,0.339485544,0.017636356,0.04935102,0.055555556,,,,,,,
31752.00,0.7049,-55.039,-126.777,Earthquake,10,5.6,0.135150382,0.147835387,0.015832264,0.027777778,,,,,,,
31753.00,0.2366,6.783,95.12,Earthquake,214.6,5.8,0.514228776,0.764224503,0.307659392,0.083333333,,,,,,,
31753.00,0.5953,43.274,25.912,Earthquake,20.5,5.6,0.73798326,0.571977389,0.030808729,0.027777778,,,,,,,
31753.00,0.6114,0.851,124.362,Earthquake,219.7,6.1,0.477855106,0.845453409,0.314933676,0.166666667,,,,,,,
31753.00,0.7060,18.823,-107.2,Earthquake,10,6.1,0.588055309,0.202216697,0.015832264,0.166666667,,,,,,,
31759.00,0.7721,-17.955,167.655,Earthquake,17.1,5.8,0.362541006,0.965713413,0.025959207,0.083333333,,,,,,,
31762.00,0.3462,-18.012,167.658,Earthquake,10,5.6,0.362191495,0.965721746,0.015832264,0.027777778,,,,,,,
31763.00,0.3552,36.539,71.125,Earthquake,224.5,5.5,0.696685777,0.6975708,0.32178006,0,,,,,,,
31765.00,0.1541,-9.917,119.201,Earthquake,24.9,6.5,0.411828188,0.831117099,0.037084581,0.277777778,,,,,,,
31766.00,0.3482,-28.182,-176.859,Earthquake,44.3,6.1,0.299831376,0.008716788,0.064755384,0.166666667,,,,,,,
31766.00,0.8938,-28.171,-176.622,Earthquake,33.2,5.5,0.299898826,0.00937513,0.048923121,0,,,,,,,
31767.00,0.0492,-28.101,-176.737,Earthquake,17.1,6.5,0.30032805,0.009055681,0.025959207,0.277777778,,,,,,,
31767.00,0.4825,2.758,125.825,Earthquake,131.2,5.5,0.489548395,0.849517354,0.188703466,0,,,,,,,
31768.00,0.0863,0.645,121.336,Earthquake,96.1,5.6,0.476591961,0.837047737,0.138639281,0.027777778,,,,,,,
31768.00,0.5963,-56.879,-48.76,Earthquake,10,6.4,0.123867922,0.364552285,0.015832264,0.25,,,,,,,
31771.00,0.7205,-44.891,-80.105,Earthquake,10,6.4,0.197375602,0.277481632,0.015832264,0.25,,,,,,,
31771.00,0.7206,-44.46,-78.84,Earthquake,10,6.3,0.200018395,0.280995569,0.015832264,0.222222222,,,,,,,
31772.00,0.8276,-54.263,143.82,Earthquake,10,5.8,0.139908637,0.89950416,0.015832264,0.083333333,,,,,,,
31773.00,0.1033,13.865,144.503,Earthquake,116.8,5.5,0.557653984,0.901401408,0.168164313,0,,,,,,,
31773.00,0.1035,-23.823,-70.06,Earthquake,41.1,5.6,0.326559769,0.305384797,0.060191128,0.027777778,,,,,,,
31773.00,0.6576,-6.695,130.816,Earthquake,57.9,5.7,0.431584756,0.863381436,0.084153473,0.055555556,,,,,,,
31774.00,0.8365,-38.775,78.695,Earthquake,10,6.3,0.234877518,0.718598869,0.015832264,0.222222222,,,,,,,
31775.00,0.6597,15.22,119.88,Earthquake,53.1,5.8,0.565962535,0.833003236,0.077307089,0.083333333,,,,,,,
31776.00,0.0267,36.666,137.896,Earthquake,10,5.6,0.697464512,0.883048376,0.015832264,0.027777778,,,,,,,
31776.00,0.3783,-6.416,130.704,Earthquake,101.5,5.6,0.433295521,0.86307032,0.146341463,0.027777778,,,,,,,
31776.00,0.6474,-20.399,-174.071,Earthquake,23.7,6,0.347554956,0.01646134,0.035372985,0.138888889,,,,,,,
31778.00,0.6844,-2.715,138.363,Earthquake,74,5.6,0.455989208,0.884345616,0.107117387,0.027777778,,,,,,,
31779.00,0.3213,-42.437,-18.428,Earthquake,10,5.5,0.21242297,0.448809011,0.015832264,0,,,,,,,
31780.00,0.6493,-3.408,146.227,Earthquake,5,6.2,0.45173989,0.906190364,0.008700613,0.194444444,,,,,,,
31780.00,0.6878,-3.443,146.307,Earthquake,5,6.3,0.451525278,0.906412589,0.008700613,0.222222222,,,,,,,
31780.00,0.9195,-14.998,167.929,Earthquake,14.5,6.7,0.380672655,0.966474534,0.022250749,0.333333333,,,,,,,
31781.00,0.0687,-27.193,-176.563,Earthquake,33,5.8,0.305895699,0.009539021,0.048637855,0.083333333,,,,,,,
31781.00,0.5570,-2.392,139.466,Earthquake,32.2,5.9,0.45796977,0.887409547,0.047496791,0.111111111,,,,,,,
31781.00,0.7449,5.973,-82.601,Earthquake,10,6.3,0.509262041,0.270548202,0.015832264,0.222222222,,,,,,,
31782.00,0.5083,52.448,-169.381,Earthquake,33,6.8,0.794236135,0.029489298,0.048637855,0.361111111,,,,,,,
31782.00,0.9533,41.964,81.319,Earthquake,16.5,5.7,0.729950639,0.72588786,0.025103409,0.055555556,,,,,,,
31783.00,0.2138,23.976,121.729,Earthquake,38.1,5.7,0.619652329,0.838139419,0.055912138,0.055555556,,,,,,,
31786.00,0.2602,39.895,141.677,Earthquake,67.7,6.6,0.717264003,0.893551299,0.098131508,0.305555556,,,,,,,
31786.00,0.3344,-19.469,-176.538,Earthquake,33,6.5,0.353257504,0.009608467,0.048637855,0.277777778,,,,,,,
31790.00,0.3354,-13.463,166.477,Earthquake,52.9,5.5,0.390084925,0.962441145,0.077021823,0,,,,,,,
31790.00,0.4551,-29.292,-177.524,Earthquake,59.8,5.7,0.29302511,0.00686954,0.0868635,0.055555556,,,,,,,
31790.00,0.5583,5.784,-78.966,Earthquake,10,6,0.508103136,0.280645565,0.015832264,0.138888889,,,,,,,
31790.00,0.8126,5.713,-78.734,Earthquake,10,5.8,0.507667781,0.281290018,0.015832264,0.083333333,,,,,,,
31791.00,0.4020,-50.063,-113.884,Earthquake,10,6,0.165662078,0.183649773,0.015832264,0.138888889,,,,,,,
31791.00,0.4610,42.565,142.85,Earthquake,102,6.8,0.733635834,0.896809678,0.147054628,0.361111111,,,,,,,
31791.00,0.5311,-32.624,-67.252,Earthquake,158.3,5.5,0.272594046,0.313184905,0.22735701,0,,,,,,,
31792.00,0.4662,-55.692,-26.227,Earthquake,49.7,5.5,0.131146335,0.427144821,0.072457567,0,,,,,,,
31793.00,0.6354,-52.904,27.444,Earthquake,10,5.6,0.148241714,0.576233003,0.015832264,0.027777778,,,,,,,
31794.00,0.4736,-10.771,161.271,Earthquake,51.4,5.9,0.406591655,0.947979833,0.074882328,0.111111111,,,,,,,
31798.00,0.1993,-6.664,129.815,Earthquake,158.9,5.7,0.431774841,0.860600842,0.228212808,0.055555556,,,,,,,
31798.00,0.4768,20.608,144.885,Earthquake,118.4,5.9,0.599000521,0.902462534,0.170446441,0.111111111,,,,,,,
31799.00,0.2314,-18.83,-175.736,Earthquake,268.5,5.6,0.357175706,0.011836276,0.384538582,0.027777778,,,,,,,
31800.00,0.7439,1.646,126.531,Earthquake,71.9,5.9,0.482729865,0.851478493,0.104122094,0.111111111,,,,,,,
31801.00,0.3398,41.529,79.318,Earthquake,28.9,6.2,0.727283319,0.720329449,0.042789902,0.194444444,,,,,,,
31801.00,0.3425,41.412,79.348,Earthquake,33,5.5,0.726565901,0.720412784,0.048637855,0,,,,,,,
31802.00,0.4385,3.054,-79.334,Earthquake,12.9,5.8,0.491363399,0.279623328,0.019968621,0.083333333,,,,,,,
31804.00,0.2964,-32.154,-72.082,Earthquake,34.5,5.5,0.275475979,0.299768052,0.05077735,0,,,,,,,
31805.00,0.3839,-1.18,129.675,Earthquake,16.9,5.8,0.465401478,0.860211947,0.025673941,0.083333333,,,,,,,
31805.00,0.8435,-61.09,153.856,Earthquake,10,5.9,0.098047031,0.927382325,0.015832264,0.111111111,,,,,,,
31806.00,0.1138,1.265,126.232,Earthquake,48.4,6.4,0.48039366,0.850647926,0.070603338,0.25,,,,,,,
31806.00,0.1282,-6.342,154.945,Earthquake,75,5.5,0.433749272,0.930407367,0.108543717,0,,,,,,,
31807.00,0.9373,-60.063,-26.916,Earthquake,47.6,7,0.10434436,0.425230906,0.069462274,0.416666667,,,,,,,
31809.00,0.2889,-0.114,-17.789,Earthquake,10,5.6,0.471937946,0.450584036,0.015832264,0.027777778,,,,,,,
31810.00,0.8463,-4.404,151.827,Earthquake,10,5.6,0.445632646,0.921746135,0.015832264,0.027777778,,,,,,,
31811.00,0.6963,-37.75,-72.893,Earthquake,31.9,5.9,0.241162584,0.297515243,0.047068892,0.111111111,,,,,,,
31812.00,0.0990,20.053,-156.53,Earthquake,10,5.5,0.595597388,0.065187016,0.015832264,0,,,,,,,
31812.00,0.1953,-15.186,-172.933,Earthquake,33,5.5,0.379519882,0.019622495,0.048637855,0,,,,,,,
31812.00,0.6713,-34.719,-179.931,Earthquake,61,5.5,0.259747984,0.000183336,0.088575096,0,,,,,,,
31814.00,0.5165,36.992,141.786,Earthquake,35.6,6.4,0.69946347,0.893854081,0.052346313,0.25,,,,,,,
31814.00,0.5530,36.988,141.689,Earthquake,47.7,6.8,0.699438943,0.893584633,0.069604907,0.361111111,,,,,,,
31815.00,0.4489,-59.145,159.015,Earthquake,33,5.6,0.109973327,0.941713079,0.048637855,0.027777778,,,,,,,
31815.00,0.4983,-5.8,147.742,Earthquake,27.4,6.2,0.437072692,0.910398756,0.040650407,0.194444444,,,,,,,
31816.00,0.7422,1.604,126.588,Earthquake,16.9,6.2,0.48247233,0.851636828,0.025673941,0.194444444,,,,,,,
31816.00,0.7736,-6.088,147.689,Earthquake,54.9,7.4,0.435306742,0.910251531,0.079874483,0.527777778,,,,,,,
31816.00,0.7797,-5.835,147.747,Earthquake,33,5.5,0.43685808,0.910412645,0.048637855,0,,,,,,,
31817.00,0.0911,-5.99,147.708,Earthquake,33,5.8,0.435907656,0.91030431,0.048637855,0.083333333,,,,,,,
31817.00,0.0940,-5.98,147.69,Earthquake,33,5.6,0.435968973,0.910254309,0.048637855,0.027777778,,,,,,,
31817.00,0.2833,-6.145,147.691,Earthquake,33,5.7,0.434957231,0.910257087,0.048637855,0.055555556,,,,,,,
31817.00,0.6011,-6.137,147.722,Earthquake,48.8,5.6,0.435006285,0.910343199,0.07117387,0.027777778,,,,,,,
31817.00,0.7622,-6.002,147.802,Earthquake,44.1,6,0.435834074,0.910565425,0.064470118,0.138888889,,,,,,,
31818.00,0.0413,-19.489,-177.456,Earthquake,394.5,6.5,0.353134868,0.007058431,0.564256169,0.277777778,,,,,,,
31818.00,0.5153,-6.012,147.779,Earthquake,40.3,5.5,0.435772757,0.910501535,0.059050064,0,,,,,,,
31819.00,0.0519,-6.995,146.991,Earthquake,18.8,5.5,0.429745225,0.908312615,0.028383968,0,,,,,,,
31819.00,0.2589,18.831,120.981,Earthquake,23.5,6,0.588104363,0.836061612,0.035087719,0.138888889,,,,,,,
31819.00,0.3307,-15.834,167.355,Earthquake,23.9,6.4,0.375546494,0.964880068,0.035658251,0.25,,,,,,,
31819.00,0.7381,43.169,132.286,Earthquake,499.1,6.1,0.737339424,0.867464826,0.713450292,0.166666667,,,,,,,
31821.00,0.3045,0.67,126.167,Earthquake,32.2,6.8,0.476745256,0.850467368,0.047496791,0.361111111,,,,,,,
31822.00,0.2741,-15.467,167.559,Earthquake,119.7,5.7,0.377796854,0.965446742,0.17230067,0.055555556,,,,,,,
31822.00,0.5683,-17.926,-178.632,Earthquake,566.3,5.7,0.362718828,0.003791719,0.809299672,0.055555556,,,,,,,
31822.00,0.6557,-45.698,-76.058,Earthquake,10,5.9,0.192427262,0.288723454,0.015832264,0.111111111,,,,,,,
31822.00,0.6960,54.72,161.741,Earthquake,33,5.5,0.80816752,0.949285407,0.048637855,0,,,,,,,
31823.00,0.9436,-15.57,-179.25,Earthquake,33,5.7,0.377165282,0.002075029,0.048637855,0.055555556,,,,,,,
31823.00,0.9436,-15.563,-177.204,Earthquake,33,5.7,0.377208204,0.007758441,0.048637855,0.055555556,,,,,,,
31824.00,0.1151,-32.144,-178.987,Earthquake,58.7,5.5,0.275537297,0.002805595,0.085294537,0,,,,,,,
31824.00,0.7279,0.838,126.186,Earthquake,25.1,6.2,0.477775393,0.850520146,0.037369847,0.194444444,,,,,,,
31825.00,0.1805,-19.676,168.761,Earthquake,33,5.7,0.351988227,0.968785678,0.048637855,0.055555556,,,,,,,
31825.00,0.2613,-32.793,-179.304,Earthquake,10,6.8,0.271557777,0.001925027,0.015832264,0.361111111,,,,,,,
31825.00,0.5395,-58.705,-25.157,Earthquake,33,5.5,0.112671306,0.430117085,0.048637855,0,,,,,,,
31826.00,0.0006,51.298,-179.279,Earthquake,33,6.2,0.787184597,0.001994472,0.048637855,0.194444444,,,,,,,
31826.00,0.4391,-55.728,-27.022,Earthquake,33,5.5,0.130925591,0.424936457,0.048637855,0,,,,,,,
31829.00,0.6434,-6.103,147.778,Earthquake,43.7,5.5,0.435214765,0.910498757,0.063899586,0,,,,,,,
31831.00,0.1137,-57.922,-25.35,Earthquake,26.8,6.2,0.117472484,0.429580966,0.039794608,0.194444444,,,,,,,
31831.00,0.6597,-15.854,167.891,Earthquake,233.6,6.9,0.375423859,0.966368977,0.334759663,0.388888889,,,,,,,
31832.00,0.0357,-56.608,147.329,Earthquake,10,6,0.125529632,0.909251517,0.015832264,0.138888889,,,,,,,
31833.00,0.0471,-2.48,141.879,Earthquake,30,5.6,0.457430174,0.894112418,0.044358865,0.027777778,,,,,,,
31833.00,0.4772,-6.123,147.637,Earthquake,64.7,6.1,0.43509213,0.910107085,0.093852517,0.166666667,,,,,,,
31833.00,0.6391,18.808,121.08,Earthquake,16,5.6,0.587963332,0.836336616,0.024390244,0.027777778,,,,,,,
31833.00,0.8310,38.102,91.179,Earthquake,25.5,5.8,0.706269737,0.753277129,0.037940379,0.083333333,,,,,,,
31835.00,0.3555,53.47,-167.291,Earthquake,10,6.9,0.800502805,0.035294935,0.015832264,0.388888889,,,,,,,
31835.00,0.9825,38.473,20.29,Earthquake,5,5.7,0.708544624,0.556360505,0.008700613,0.055555556,,,,,,,
31836.00,0.2861,36.957,141.603,Earthquake,48.5,5.6,0.699248858,0.893345741,0.070745971,0.027777778,,,,,,,
31838.00,0.0712,-37.965,176.765,Earthquake,19.2,6.5,0.239844253,0.99101932,0.0289545,0.277777778,,,,,,,
31838.00,0.0771,-37.817,176.949,Earthquake,18.3,5.8,0.240751755,0.991530438,0.027670803,0.083333333,,,,,,,
31838.00,0.2484,-45.708,96.212,Earthquake,10,6.2,0.192365944,0.767257879,0.015832264,0.194444444,,,,,,,
31838.00,0.3300,-37.912,176.848,Earthquake,10,5.5,0.240169237,0.991249878,0.015832264,0,,,,,,,
31839.00,0.0640,46.347,152.013,Earthquake,96.2,5.7,0.756826195,0.922262809,0.138781914,0.055555556,,,,,,,
31840.00,0.2676,-6.528,147.921,Earthquake,16.1,5.5,0.432608762,0.910895985,0.024532877,0,,,,,,,
31841.00,0.3869,-24.388,-70.161,Earthquake,62.3,7.6,0.323095318,0.305104238,0.090429325,0.583333333,,,,,,,
31841.00,0.4110,-24.432,-70.216,Earthquake,43,5.6,0.32282552,0.304951458,0.062901155,0.027777778,,,,,,,
31841.00,0.4140,-24.463,-70.466,Earthquake,48.2,5.6,0.322635436,0.304257004,0.070318072,0.027777778,,,,,,,
31841.00,0.4550,-24.495,-70.701,Earthquake,34.8,7,0.322439219,0.303604217,0.051205249,0.416666667,,,,,,,
31841.00,0.8244,-5.887,146.653,Earthquake,56,5.5,0.436539228,0.907373714,0.081443446,0,,,,,,,
